numOfLayer;numOnLayer;t;x;u;c;u+c;u-c;
1;4401;0;45.0592;0;1;1;-1;
1;4402;0;45.0692;0;1;1;-1;
1;4403;0;45.0792;0;1;1;-1;
1;4404;0;45.0892;0;1;1;-1;
1;4405;0;45.0992;0;1;1;-1;
1;4406;0;45.1092;0;1;1;-1;
1;4407;0;45.1192;0;1;1;-1;
1;4408;0;45.1291;0;1;1;-1;
1;4409;0;45.1391;0;1;1;-1;
1;4410;0;45.1491;0;1;1;-1;
1;4411;0;45.1591;0;1;1;-1;
1;4412;0;45.1691;0;1;1;-1;
1;4413;0;45.1791;0;1;1;-1;
1;4414;0;45.1891;0;1;1;-1;
1;4415;0;45.1991;0;1;1;-1;
1;4416;0;45.2091;0;1;1;-1;
1;4417;0;45.2191;0;1;1;-1;
1;4418;0;45.2291;0;1;1;-1;
1;4419;0;45.2391;0;1;1;-1;
1;4420;0;45.2491;0;1;1;-1;
1;4421;0;45.2591;0;1;1;-1;
1;4422;0;45.2691;0;1;1;-1;
1;4423;0;45.2791;0;1;1;-1;
1;4424;0;45.2891;0;1;1;-1;
1;4425;0;45.2991;0;1;1;-1;
1;4426;0;45.309;0;1;1;-1;
1;4427;0;45.319;0;1;1;-1;
1;4428;0;45.329;0;1;1;-1;
1;4429;0;45.339;0;1;1;-1;
1;4430;0;45.349;0;1;1;-1;
1;4431;0;45.359;0;1;1;-1;
1;4432;0;45.369;0;1;1;-1;
1;4433;0;45.379;0;1;1;-1;
1;4434;0;45.389;0;1;1;-1;
1;4435;0;45.399;0;1;1;-1;
1;4436;0;45.409;0;1;1;-1;
1;4437;0;45.419;0;1;1;-1;
1;4438;0;45.429;0;1;1;-1;
1;4439;0;45.439;0;1;1;-1;
1;4440;0;45.449;0;1;1;-1;
1;4441;0;45.459;0;1;1;-1;
1;4442;0;45.469;0;1;1;-1;
1;4443;0;45.479;0;1;1;-1;
1;4444;0;45.4889;0;1;1;-1;
1;4445;0;45.4989;0;1;1;-1;
1;4446;0;45.5089;0;1;1;-1;
1;4447;0;45.5189;0;1;1;-1;
1;4448;0;45.5289;0;1;1;-1;
1;4449;0;45.5389;0;1;1;-1;
1;4450;0;45.5489;0;1;1;-1;
1;4451;0;45.5589;0;1;1;-1;
1;4452;0;45.5689;0;1;1;-1;
1;4453;0;45.5789;0;1;1;-1;
1;4454;0;45.5889;0;1;1;-1;
1;4455;0;45.5989;0;1;1;-1;
1;4456;0;45.6089;0;1;1;-1;
1;4457;0;45.6189;0;1;1;-1;
1;4458;0;45.6289;0;1;1;-1;
1;4459;0;45.6389;0;1;1;-1;
1;4460;0;45.6489;0;1;1;-1;
1;4461;0;45.6589;0;1;1;-1;
1;4462;0;45.6688;0;1;1;-1;
1;4463;0;45.6788;0;1;1;-1;
1;4464;0;45.6888;0;1;1;-1;
1;4465;0;45.6988;0;1;1;-1;
1;4466;0;45.7088;0;1;1;-1;
1;4467;0;45.7188;0;1;1;-1;
1;4468;0;45.7288;0;1;1;-1;
1;4469;0;45.7388;0;1;1;-1;
1;4470;0;45.7488;0;1;1;-1;
1;4471;0;45.7588;0;1;1;-1;
1;4472;0;45.7688;0;1;1;-1;
1;4473;0;45.7788;0;1;1;-1;
1;4474;0;45.7888;0;1;1;-1;
1;4475;0;45.7988;0;1;1;-1;
1;4476;0;45.8088;0;1;1;-1;
1;4477;0;45.8188;0;1;1;-1;
1;4478;0;45.8288;0;1;1;-1;
1;4479;0;45.8388;0;1;1;-1;
1;4480;0;45.8488;0;1;1;-1;
1;4481;0;45.8587;0;1;1;-1;
1;4482;0;45.8687;0;1;1;-1;
1;4483;0;45.8787;0;1;1;-1;
1;4484;0;45.8887;0;1;1;-1;
1;4485;0;45.8987;0;1;1;-1;
1;4486;0;45.9087;0;1;1;-1;
1;4487;0;45.9187;0;1;1;-1;
1;4488;0;45.9287;0;1;1;-1;
1;4489;0;45.9387;0;1;1;-1;
1;4490;0;45.9487;0;1;1;-1;
1;4491;0;45.9587;0;1;1;-1;
1;4492;0;45.9687;0;1;1;-1;
1;4493;0;45.9787;0;1;1;-1;
1;4494;0;45.9887;0;1;1;-1;
1;4495;0;45.9987;0;1;1;-1;
1;4496;0;46.0087;0;1;1;-1;
1;4497;0;46.0187;0;1;1;-1;
1;4498;0;46.0287;0;1;1;-1;
1;4499;0;46.0386;0;1;1;-1;
1;4500;0;46.0486;0;1;1;-1;
1;4501;0;46.0586;0;1;1;-1;
1;4502;0;46.0686;0;1;1;-1;
1;4503;0;46.0786;0;1;1;-1;
1;4504;0;46.0886;0;1;1;-1;
1;4505;0;46.0986;0;1;1;-1;
1;4506;0;46.1086;0;1;1;-1;
1;4507;0;46.1186;0;1;1;-1;
1;4508;0;46.1286;0;1;1;-1;
1;4509;0;46.1386;0;1;1;-1;
1;4510;0;46.1486;0;1;1;-1;
1;4511;0;46.1586;0;1;1;-1;
1;4512;0;46.1686;0;1;1;-1;
1;4513;0;46.1786;0;1;1;-1;
1;4514;0;46.1886;0;1;1;-1;
1;4515;0;46.1986;0;1;1;-1;
1;4516;0;46.2086;0;1;1;-1;
1;4517;0;46.2185;0;1;1;-1;
1;4518;0;46.2285;0;1;1;-1;
1;4519;0;46.2385;0;1;1;-1;
1;4520;0;46.2485;0;1;1;-1;
1;4521;0;46.2585;0;1;1;-1;
1;4522;0;46.2685;0;1;1;-1;
1;4523;0;46.2785;0;1;1;-1;
1;4524;0;46.2885;0;1;1;-1;
1;4525;0;46.2985;0;1;1;-1;
1;4526;0;46.3085;0;1;1;-1;
1;4527;0;46.3185;0;1;1;-1;
1;4528;0;46.3285;0;1;1;-1;
1;4529;0;46.3385;0;1;1;-1;
1;4530;0;46.3485;0;1;1;-1;
1;4531;0;46.3585;0;1;1;-1;
1;4532;0;46.3685;0;1;1;-1;
1;4533;0;46.3785;0;1;1;-1;
1;4534;0;46.3885;0;1;1;-1;
1;4535;0;46.3984;0;1;1;-1;
1;4536;0;46.4084;0;1;1;-1;
1;4537;0;46.4184;0;1;1;-1;
1;4538;0;46.4284;0;1;1;-1;
1;4539;0;46.4384;0;1;1;-1;
1;4540;0;46.4484;0;1;1;-1;
1;4541;0;46.4584;0;1;1;-1;
1;4542;0;46.4684;0;1;1;-1;
1;4543;0;46.4784;0;1;1;-1;
1;4544;0;46.4884;0;1;1;-1;
1;4545;0;46.4984;0;1;1;-1;
1;4546;0;46.5084;0;1;1;-1;
1;4547;0;46.5184;0;1;1;-1;
1;4548;0;46.5284;0;1;1;-1;
1;4549;0;46.5384;0;1;1;-1;
1;4550;0;46.5484;0;1;1;-1;
1;4551;0;46.5584;0;1;1;-1;
1;4552;0;46.5684;0;1;1;-1;
1;4553;0;46.5783;0;1;1;-1;
1;4554;0;46.5883;0;1;1;-1;
1;4555;0;46.5983;0;1;1;-1;
1;4556;0;46.6083;0;1;1;-1;
1;4557;0;46.6183;0;1;1;-1;
1;4558;0;46.6283;0;1;1;-1;
1;4559;0;46.6383;0;1;1;-1;
1;4560;0;46.6483;0;1;1;-1;
1;4561;0;46.6583;0;1;1;-1;
1;4562;0;46.6683;0;1;1;-1;
1;4563;0;46.6783;0;1;1;-1;
1;4564;0;46.6883;0;1;1;-1;
1;4565;0;46.6983;0;1;1;-1;
1;4566;0;46.7083;0;1;1;-1;
1;4567;0;46.7183;0;1;1;-1;
1;4568;0;46.7283;0;1;1;-1;
1;4569;0;46.7383;0;1;1;-1;
1;4570;0;46.7483;0;1;1;-1;
1;4571;0;46.7582;0;1;1;-1;
1;4572;0;46.7682;0;1;1;-1;
1;4573;0;46.7782;0;1;1;-1;
1;4574;0;46.7882;0;1;1;-1;
1;4575;0;46.7982;0;1;1;-1;
1;4576;0;46.8082;0;1;1;-1;
1;4577;0;46.8182;0;1;1;-1;
1;4578;0;46.8282;0;1;1;-1;
1;4579;0;46.8382;0;1;1;-1;
1;4580;0;46.8482;0;1;1;-1;
1;4581;0;46.8582;0;1;1;-1;
1;4582;0;46.8682;0;1;1;-1;
1;4583;0;46.8782;0;1;1;-1;
1;4584;0;46.8882;0;1;1;-1;
1;4585;0;46.8982;0;1;1;-1;
1;4586;0;46.9082;0;1;1;-1;
1;4587;0;46.9182;0;1;1;-1;
1;4588;0;46.9282;0;1;1;-1;
1;4589;0;46.9381;0;1;1;-1;
1;4590;0;46.9481;0;1;1;-1;
1;4591;0;46.9581;0;1;1;-1;
1;4592;0;46.9681;0;1;1;-1;
1;4593;0;46.9781;0;1;1;-1;
1;4594;0;46.9881;0;1;1;-1;
1;4595;0;46.9981;0;1;1;-1;
1;4596;0;47.0081;0;1;1;-1;
1;4597;0;47.0181;0;1;1;-1;
1;4598;0;47.0281;0;1;1;-1;
1;4599;0;47.0381;0;1;1;-1;
1;4600;0;47.0481;0;1;1;-1;
1;4601;0;47.0581;0;1;1;-1;
1;4602;0;47.0681;0;1;1;-1;
1;4603;0;47.0781;0;1;1;-1;
1;4604;0;47.0881;0;1;1;-1;
1;4605;0;47.0981;0;1;1;-1;
1;4606;0;47.1081;0;1;1;-1;
1;4607;0;47.118;0;1;1;-1;
1;4608;0;47.128;0;1;1;-1;
1;4609;0;47.138;0;1;1;-1;
1;4610;0;47.148;0;1;1;-1;
1;4611;0;47.158;0;1;1;-1;
1;4612;0;47.168;0;1;1;-1;
1;4613;0;47.178;0;1;1;-1;
1;4614;0;47.188;0;1;1;-1;
1;4615;0;47.198;0;1;1;-1;
1;4616;0;47.208;0;1;1;-1;
1;4617;0;47.218;0;1;1;-1;
1;4618;0;47.228;0;1;1;-1;
1;4619;0;47.238;0;1;1;-1;
1;4620;0;47.248;0;1;1;-1;
1;4621;0;47.258;0;1;1;-1;
1;4622;0;47.268;0;1;1;-1;
1;4623;0;47.278;0;1;1;-1;
1;4624;0;47.288;0;1;1;-1;
1;4625;0;47.2979;0;1;1;-1;
1;4626;0;47.3079;0;1;1;-1;
1;4627;0;47.3179;0;1;1;-1;
1;4628;0;47.3279;0;1;1;-1;
1;4629;0;47.3379;0;1;1;-1;
1;4630;0;47.3479;0;1;1;-1;
1;4631;0;47.3579;0;1;1;-1;
1;4632;0;47.3679;0;1;1;-1;
1;4633;0;47.3779;0;1;1;-1;
1;4634;0;47.3879;0;1;1;-1;
1;4635;0;47.3979;0;1;1;-1;
1;4636;0;47.4079;0;1;1;-1;
1;4637;0;47.4179;0;1;1;-1;
1;4638;0;47.4279;0;1;1;-1;
1;4639;0;47.4379;0;1;1;-1;
1;4640;0;47.4479;0;1;1;-1;
1;4641;0;47.4579;0;1;1;-1;
1;4642;0;47.4679;0;1;1;-1;
1;4643;0;47.4778;0;1;1;-1;
1;4644;0;47.4878;0;1;1;-1;
1;4645;0;47.4978;0;1;1;-1;
1;4646;0;47.5078;0;1;1;-1;
1;4647;0;47.5178;0;1;1;-1;
1;4648;0;47.5278;0;1;1;-1;
1;4649;0;47.5378;0;1;1;-1;
1;4650;0;47.5478;0;1;1;-1;
1;4651;0;47.5578;0;1;1;-1;
1;4652;0;47.5678;0;1;1;-1;
1;4653;0;47.5778;0;1;1;-1;
1;4654;0;47.5878;0;1;1;-1;
1;4655;0;47.5978;0;1;1;-1;
1;4656;0;47.6078;0;1;1;-1;
1;4657;0;47.6178;0;1;1;-1;
1;4658;0;47.6278;0;1;1;-1;
1;4659;0;47.6378;0;1;1;-1;
1;4660;0;47.6478;0;1;1;-1;
1;4661;0;47.6578;0;1;1;-1;
1;4662;0;47.6677;0;1;1;-1;
1;4663;0;47.6777;0;1;1;-1;
1;4664;0;47.6877;0;1;1;-1;
1;4665;0;47.6977;0;1;1;-1;
1;4666;0;47.7077;0;1;1;-1;
1;4667;0;47.7177;0;1;1;-1;
1;4668;0;47.7277;0;1;1;-1;
1;4669;0;47.7377;0;1;1;-1;
1;4670;0;47.7477;0;1;1;-1;
1;4671;0;47.7577;0;1;1;-1;
1;4672;0;47.7677;0;1;1;-1;
1;4673;0;47.7777;0;1;1;-1;
1;4674;0;47.7877;0;1;1;-1;
1;4675;0;47.7977;0;1;1;-1;
1;4676;0;47.8077;0;1;1;-1;
1;4677;0;47.8177;0;1;1;-1;
1;4678;0;47.8277;0;1;1;-1;
1;4679;0;47.8377;0;1;1;-1;
1;4680;0;47.8476;0;1;1;-1;
1;4681;0;47.8576;0;1;1;-1;
1;4682;0;47.8676;0;1;1;-1;
1;4683;0;47.8776;0;1;1;-1;
1;4684;0;47.8876;0;1;1;-1;
1;4685;0;47.8976;0;1;1;-1;
1;4686;0;47.9076;0;1;1;-1;
1;4687;0;47.9176;0;1;1;-1;
1;4688;0;47.9276;0;1;1;-1;
1;4689;0;47.9376;0;1;1;-1;
1;4690;0;47.9476;0;1;1;-1;
1;4691;0;47.9576;0;1;1;-1;
1;4692;0;47.9676;0;1;1;-1;
1;4693;0;47.9776;0;1;1;-1;
1;4694;0;47.9876;0;1;1;-1;
1;4695;0;47.9976;0;1;1;-1;
1;4696;0;48.0076;0;1;1;-1;
1;4697;0;48.0176;0;1;1;-1;
1;4698;0;48.0275;0;1;1;-1;
1;4699;0;48.0375;0;1;1;-1;
1;4700;0;48.0475;0;1;1;-1;
1;4701;0;48.0575;0;1;1;-1;
1;4702;0;48.0675;0;1;1;-1;
1;4703;0;48.0775;0;1;1;-1;
1;4704;0;48.0875;0;1;1;-1;
1;4705;0;48.0975;0;1;1;-1;
1;4706;0;48.1075;0;1;1;-1;
1;4707;0;48.1175;0;1;1;-1;
1;4708;0;48.1275;0;1;1;-1;
1;4709;0;48.1375;0;1;1;-1;
1;4710;0;48.1475;0;1;1;-1;
1;4711;0;48.1575;0;1;1;-1;
1;4712;0;48.1675;0;1;1;-1;
1;4713;0;48.1775;0;1;1;-1;
1;4714;0;48.1875;0;1;1;-1;
1;4715;0;48.1975;0;1;1;-1;
1;4716;0;48.2074;0;1;1;-1;
1;4717;0;48.2174;0;1;1;-1;
1;4718;0;48.2274;0;1;1;-1;
1;4719;0;48.2374;0;1;1;-1;
1;4720;0;48.2474;0;1;1;-1;
1;4721;0;48.2574;0;1;1;-1;
1;4722;0;48.2674;0;1;1;-1;
1;4723;0;48.2774;0;1;1;-1;
1;4724;0;48.2874;0;1;1;-1;
1;4725;0;48.2974;0;1;1;-1;
1;4726;0;48.3074;0;1;1;-1;
1;4727;0;48.3174;0;1;1;-1;
1;4728;0;48.3274;0;1;1;-1;
1;4729;0;48.3374;0;1;1;-1;
1;4730;0;48.3474;0;1;1;-1;
1;4731;0;48.3574;0;1;1;-1;
1;4732;0;48.3674;0;1;1;-1;
1;4733;0;48.3774;0;1;1;-1;
1;4734;0;48.3873;0;1;1;-1;
1;4735;0;48.3973;0;1;1;-1;
1;4736;0;48.4073;0;1;1;-1;
1;4737;0;48.4173;0;1;1;-1;
1;4738;0;48.4273;0;1;1;-1;
1;4739;0;48.4373;0;1;1;-1;
1;4740;0;48.4473;0;1;1;-1;
1;4741;0;48.4573;0;1;1;-1;
1;4742;0;48.4673;0;1;1;-1;
1;4743;0;48.4773;0;1;1;-1;
1;4744;0;48.4873;0;1;1;-1;
1;4745;0;48.4973;0;1;1;-1;
1;4746;0;48.5073;0;1;1;-1;
1;4747;0;48.5173;0;1;1;-1;
1;4748;0;48.5273;0;1;1;-1;
1;4749;0;48.5373;0;1;1;-1;
1;4750;0;48.5473;0;1;1;-1;
1;4751;0;48.5573;0;1;1;-1;
1;4752;0;48.5672;0;1;1;-1;
1;4753;0;48.5772;0;1;1;-1;
1;4754;0;48.5872;0;1;1;-1;
1;4755;0;48.5972;0;1;1;-1;
1;4756;0;48.6072;0;1;1;-1;
1;4757;0;48.6172;0;1;1;-1;
1;4758;0;48.6272;0;1;1;-1;
1;4759;0;48.6372;0;1;1;-1;
1;4760;0;48.6472;0;1;1;-1;
1;4761;0;48.6572;0;1;1;-1;
1;4762;0;48.6672;0;1;1;-1;
1;4763;0;48.6772;0;1;1;-1;
1;4764;0;48.6872;0;1;1;-1;
1;4765;0;48.6972;0;1;1;-1;
1;4766;0;48.7072;0;1;1;-1;
1;4767;0;48.7172;0;1;1;-1;
1;4768;0;48.7272;0;1;1;-1;
1;4769;0;48.7372;0;1;1;-1;
1;4770;0;48.7471;0;1;1;-1;
1;4771;0;48.7571;0;1;1;-1;
1;4772;0;48.7671;0;1;1;-1;
1;4773;0;48.7771;0;1;1;-1;
1;4774;0;48.7871;0;1;1;-1;
1;4775;0;48.7971;0;1;1;-1;
1;4776;0;48.8071;0;1;1;-1;
1;4777;0;48.8171;0;1;1;-1;
1;4778;0;48.8271;0;1;1;-1;
1;4779;0;48.8371;0;1;1;-1;
1;4780;0;48.8471;0;1;1;-1;
1;4781;0;48.8571;0;1;1;-1;
1;4782;0;48.8671;0;1;1;-1;
1;4783;0;48.8771;0;1;1;-1;
1;4784;0;48.8871;0;1;1;-1;
1;4785;0;48.8971;0;1;1;-1;
1;4786;0;48.9071;0;1;1;-1;
1;4787;0;48.9171;0;1;1;-1;
1;4788;0;48.927;0;1;1;-1;
1;4789;0;48.937;0;1;1;-1;
1;4790;0;48.947;0;1;1;-1;
1;4791;0;48.957;0;1;1;-1;
1;4792;0;48.967;0;1;1;-1;
1;4793;0;48.977;0;1;1;-1;
1;4794;0;48.987;0;1;1;-1;
1;4795;0;48.997;0;1;1;-1;
1;4796;0;49.007;0;1;1;-1;
1;4797;0;49.017;0;1;1;-1;
1;4798;0;49.027;0;1;1;-1;
1;4799;0;49.037;0;1;1;-1;
1;4800;0;49.047;0;1;1;-1;
1;4801;0;49.057;0;1;1;-1;
1;4802;0;49.067;0;1;1;-1;
1;4803;0;49.077;0;1;1;-1;
1;4804;0;49.087;0;1;1;-1;
1;4805;0;49.097;0;1;1;-1;
1;4806;0;49.1069;0;1;1;-1;
1;4807;0;49.1169;0;1;1;-1;
1;4808;0;49.1269;0;1;1;-1;
1;4809;0;49.1369;0;1;1;-1;
1;4810;0;49.1469;0;1;1;-1;
1;4811;0;49.1569;0;1;1;-1;
1;4812;0;49.1669;0;1;1;-1;
1;4813;0;49.1769;0;1;1;-1;
1;4814;0;49.1869;0;1;1;-1;
1;4815;0;49.1969;0;1;1;-1;
1;4816;0;49.2069;0;1;1;-1;
1;4817;0;49.2169;0;1;1;-1;
1;4818;0;49.2269;0;1;1;-1;
1;4819;0;49.2369;0;1;1;-1;
1;4820;0;49.2469;0;1;1;-1;
1;4821;0;49.2569;0;1;1;-1;
1;4822;0;49.2669;0;1;1;-1;
1;4823;0;49.2769;0;1;1;-1;
1;4824;0;49.2869;0;1;1;-1;
1;4825;0;49.2968;0;1;1;-1;
1;4826;0;49.3068;0;1;1;-1;
1;4827;0;49.3168;0;1;1;-1;
1;4828;0;49.3268;0;1;1;-1;
1;4829;0;49.3368;0;1;1;-1;
1;4830;0;49.3468;0;1;1;-1;
1;4831;0;49.3568;0;1;1;-1;
1;4832;0;49.3668;0;1;1;-1;
1;4833;0;49.3768;0;1;1;-1;
1;4834;0;49.3868;0;1;1;-1;
1;4835;0;49.3968;0;1;1;-1;
1;4836;0;49.4068;0;1;1;-1;
1;4837;0;49.4168;0;1;1;-1;
1;4838;0;49.4268;0;1;1;-1;
1;4839;0;49.4368;0;1;1;-1;
1;4840;0;49.4468;0;1;1;-1;
1;4841;0;49.4568;0;1;1;-1;
1;4842;0;49.4668;0;1;1;-1;
1;4843;0;49.4767;0;1;1;-1;
1;4844;0;49.4867;0;1;1;-1;
1;4845;0;49.4967;0;1;1;-1;
1;4846;0;49.5067;0;1;1;-1;
1;4847;0;49.5167;0;1;1;-1;
1;4848;0;49.5267;0;1;1;-1;
1;4849;0;49.5367;0;1;1;-1;
1;4850;0;49.5467;0;1;1;-1;
1;4851;0;49.5567;0;1;1;-1;
1;4852;0;49.5667;0;1;1;-1;
1;4853;0;49.5767;0;1;1;-1;
1;4854;0;49.5867;0;1;1;-1;
1;4855;0;49.5967;0;1;1;-1;
1;4856;0;49.6067;0;1;1;-1;
1;4857;0;49.6167;0;1;1;-1;
1;4858;0;49.6267;0;1;1;-1;
1;4859;0;49.6367;0;1;1;-1;
1;4860;0;49.6467;0;1;1;-1;
1;4861;0;49.6566;0;1;1;-1;
1;4862;0;49.6666;0;1;1;-1;
1;4863;0;49.6766;0;1;1;-1;
1;4864;0;49.6866;0;1;1;-1;
1;4865;0;49.6966;0;1;1;-1;
1;4866;0;49.7066;0;1;1;-1;
1;4867;0;49.7166;0;1;1;-1;
1;4868;0;49.7266;0;1;1;-1;
1;4869;0;49.7366;0;1;1;-1;
1;4870;0;49.7466;0;1;1;-1;
1;4871;0;49.7566;0;1;1;-1;
1;4872;0;49.7666;0;1;1;-1;
1;4873;0;49.7766;0;1;1;-1;
1;4874;0;49.7866;0;1;1;-1;
1;4875;0;49.7966;0;1;1;-1;
1;4876;0;49.8066;0;1;1;-1;
1;4877;0;49.8166;0;1;1;-1;
1;4878;0;49.8266;0;1;1;-1;
1;4879;0;49.8365;0;1;1;-1;
1;4880;0;49.8465;0;1;1;-1;
1;4881;0;49.8565;0;1;1;-1;
1;4882;0;49.8665;0;1;1;-1;
1;4883;0;49.8765;0;1;1;-1;
1;4884;0;49.8865;0;1;1;-1;
1;4885;0;49.8965;0;1;1;-1;
1;4886;0;49.9065;0;1;1;-1;
1;4887;0;49.9165;0;1;1;-1;
1;4888;0;49.9265;0;1;1;-1;
1;4889;0;49.9365;0;1;1;-1;
1;4890;0;49.9465;0;1;1;-1;
1;4891;0;49.9565;0;1;1;-1;
1;4892;0;49.9665;0;1;1;-1;
1;4893;0;49.9765;0;1;1;-1;
1;4894;0;49.9865;0;1;1;-1;
1;4895;0;49.9965;0;1;1;-1;
1;4896;0;50.0065;0;1;1;-1;
1;4897;0;50.0164;0;1;1;-1;
1;4898;0;50.0264;0;1;1;-1;
1;4899;0;50.0364;0;1;1;-1;
1;4900;0;50.0464;0;1;1;-1;
1;4901;0;50.0564;0;1;1;-1;
1;4902;0;50.0664;0;1;1;-1;
1;4903;0;50.0764;0;1;1;-1;
1;4904;0;50.0864;0;1;1;-1;
1;4905;0;50.0964;0;1;1;-1;
1;4906;0;50.1064;0;1;1;-1;
1;4907;0;50.1164;0;1;1;-1;
1;4908;0;50.1264;0;1;1;-1;
1;4909;0;50.1364;0;1;1;-1;
1;4910;0;50.1464;0;1;1;-1;
1;4911;0;50.1564;0;1;1;-1;
1;4912;0;50.1664;0;1;1;-1;
1;4913;0;50.1764;0;1;1;-1;
1;4914;0;50.1864;0;1;1;-1;
1;4915;0;50.1963;0;1;1;-1;
1;4916;0;50.2063;0;1;1;-1;
1;4917;0;50.2163;0;1;1;-1;
1;4918;0;50.2263;0;1;1;-1;
1;4919;0;50.2363;0;1;1;-1;
1;4920;0;50.2463;0;1;1;-1;
1;4921;0;50.2563;0;1;1;-1;
1;4922;0;50.2663;0;1;1;-1;
1;4923;0;50.2763;0;1;1;-1;
1;4924;0;50.2863;0;1;1;-1;
1;4925;0;50.2963;0;1;1;-1;
1;4926;0;50.3063;0;1;1;-1;
1;4927;0;50.3163;0;1;1;-1;
1;4928;0;50.3263;0;1;1;-1;
1;4929;0;50.3363;0;1;1;-1;
1;4930;0;50.3463;0;1;1;-1;
1;4931;0;50.3563;0;1;1;-1;
1;4932;0;50.3663;0;1;1;-1;
1;4933;0;50.3762;0;1;1;-1;
1;4934;0;50.3862;0;1;1;-1;
1;4935;0;50.3962;0;1;1;-1;
1;4936;0;50.4062;0;1;1;-1;
1;4937;0;50.4162;0;1;1;-1;
1;4938;0;50.4262;0;1;1;-1;
1;4939;0;50.4362;0;1;1;-1;
1;4940;0;50.4462;0;1;1;-1;
1;4941;0;50.4562;0;1;1;-1;
1;4942;0;50.4662;0;1;1;-1;
1;4943;0;50.4762;0;1;1;-1;
1;4944;0;50.4862;0;1;1;-1;
1;4945;0;50.4962;0;1;1;-1;
1;4946;0;50.5062;0;1;1;-1;
1;4947;0;50.5162;0;1;1;-1;
1;4948;0;50.5262;0;1;1;-1;
1;4949;0;50.5362;0;1;1;-1;
1;4950;0;50.5462;0;1;1;-1;
1;4951;0;50.5561;0;1;1;-1;
1;4952;0;50.5661;0;1;1;-1;
1;4953;0;50.5761;0;1;1;-1;
1;4954;0;50.5861;0;1;1;-1;
1;4955;0;50.5961;0;1;1;-1;
1;4956;0;50.6061;0;1;1;-1;
1;4957;0;50.6161;0;1;1;-1;
1;4958;0;50.6261;0;1;1;-1;
1;4959;0;50.6361;0;1;1;-1;
1;4960;0;50.6461;0;1;1;-1;
1;4961;0;50.6561;0;1;1;-1;
1;4962;0;50.6661;0;1;1;-1;
1;4963;0;50.6761;0;1;1;-1;
1;4964;0;50.6861;0;1;1;-1;
1;4965;0;50.6961;0;1;1;-1;
1;4966;0;50.7061;0;1;1;-1;
1;4967;0;50.7161;0;1;1;-1;
1;4968;0;50.7261;0;1;1;-1;
1;4969;0;50.736;0;1;1;-1;
1;4970;0;50.746;0;1;1;-1;
1;4971;0;50.756;0;1;1;-1;
1;4972;0;50.766;0;1;1;-1;
1;4973;0;50.776;0;1;1;-1;
1;4974;0;50.786;0;1;1;-1;
1;4975;0;50.796;0;1;1;-1;
1;4976;0;50.806;0;1;1;-1;
1;4977;0;50.816;0;1;1;-1;
1;4978;0;50.826;0;1;1;-1;
1;4979;0;50.836;0;1;1;-1;
1;4980;0;50.846;0;1;1;-1;
1;4981;0;50.856;0;1;1;-1;
1;4982;0;50.866;0;1;1;-1;
1;4983;0;50.876;0;1;1;-1;
1;4984;0;50.886;0;1;1;-1;
1;4985;0;50.896;0;1;1;-1;
1;4986;0;50.906;0;1;1;-1;
1;4987;0;50.9159;0;1;1;-1;
1;4988;0;50.9259;0;1;1;-1;
1;4989;0;50.9359;0;1;1;-1;
1;4990;0;50.9459;0;1;1;-1;
1;4991;0;50.9559;0;1;1;-1;
1;4992;0;50.9659;0;1;1;-1;
1;4993;0;50.9759;0;1;1;-1;
1;4994;0;50.9859;0;1;1;-1;
1;4995;0;50.9959;0;1;1;-1;
1;4996;0;51.0059;0;1;1;-1;
1;4997;0;51.0159;0;1;1;-1;
1;4998;0;51.0259;0;1;1;-1;
1;4999;0;51.0359;0;1;1;-1;
1;5000;0;51.0459;0;1;1;-1;
1;5001;0;51.0559;0;1;1;-1;
1;5002;0;51.0659;0;1;1;-1;
1;5003;0;51.0759;0;1;1;-1;
1;5004;0;51.0859;0;1;1;-1;
1;5005;0;51.0959;0;1;1;-1;
1;5006;0;51.1058;0;1;1;-1;
1;5007;0;51.1158;0;1;1;-1;
1;5008;0;51.1258;0;1;1;-1;
1;5009;0;51.1358;0;1;1;-1;
1;5010;0;51.1458;0;1;1;-1;
1;5011;0;51.1558;0;1;1;-1;
1;5012;0;51.1658;0;1;1;-1;
1;5013;0;51.1758;0;1;1;-1;
1;5014;0;51.1858;0;1;1;-1;
1;5015;0;51.1958;0;1;1;-1;
1;5016;0;51.2058;0;1;1;-1;
1;5017;0;51.2158;0;1;1;-1;
1;5018;0;51.2258;0;1;1;-1;
1;5019;0;51.2358;0;1;1;-1;
1;5020;0;51.2458;0;1;1;-1;
1;5021;0;51.2558;0;1;1;-1;
1;5022;0;51.2658;0;1;1;-1;
1;5023;0;51.2758;0;1;1;-1;
1;5024;0;51.2857;0;1;1;-1;
1;5025;0;51.2957;0;1;1;-1;
1;5026;0;51.3057;0;1;1;-1;
1;5027;0;51.3157;0;1;1;-1;
1;5028;0;51.3257;0;1;1;-1;
1;5029;0;51.3357;0;1;1;-1;
1;5030;0;51.3457;0;1;1;-1;
1;5031;0;51.3557;0;1;1;-1;
1;5032;0;51.3657;0;1;1;-1;
1;5033;0;51.3757;0;1;1;-1;
1;5034;0;51.3857;0;1;1;-1;
1;5035;0;51.3957;0;1;1;-1;
1;5036;0;51.4057;0;1;1;-1;
1;5037;0;51.4157;0;1;1;-1;
1;5038;0;51.4257;0;1;1;-1;
